lat,long,price
47.684,-122.386,749000
47.6976,-122.283,523000
47.4978,-122.115,275000
47.6693,-122.333,705000
47.5734,-122.153,380000
47.5346,-121.875,539900
47.4842,-122.117,315000
47.2787,-122.205,206000
47.6927,-122.206,744000
47.3872,-122.154,334500
47.5056,-121.77,850000
47.5711,-122.391,550000
47.4307,-122.334,245000
47.6842,-122.357,579000
47.7753,-122.353,339275
47.2069,-122.024,425000
47.4727,-122.298,170000
47.6758,-122.386,477000
47.7419,-122.073,330000
47.6095,-122.296,600000
47.5945,-122.291,570000
47.3718,-122.182,245000
47.3608,-122.083,195000
47.6648,-122.204,550000
47.7705,-122.26,565000
47.5898,-122.052,480000
47.5898,-122.052,515000
47.715,-122.282,718000
47.3149,-122.378,295000
47.5073,-122.239,430000
47.4991,-121.783,340000
47.5663,-122.379,480000
47.6599,-122.146,752888
47.4881,-122.281,285000
47.4752,-121.757,335000
47.7077,-121.914,334200
47.2138,-121.982,299000
47.5889,-122.389,560000
47.717,-122.163,440000
47.5596,-122.022,625000
47.5355,-122.39,680000
47.7622,-122.302,440000
47.5121,-122.375,239000
47.3758,-122.425,462500
47.6828,-122.207,778000
47.3687,-122.085,219000
47.3304,-122.304,239000
47.6847,-122.372,600000
47.4864,-122.316,292000
47.4515,-122.368,291750
47.3112,-122.378,227000
47.6385,-122.167,675000
47.5998,-122.312,397500
47.6162,-122.288,1.19E+06
47.6896,-122.374,559000
47.5506,-122.276,260000
47.5322,-121.851,428000
47.7293,-122.343,319950
47.616,-122.239,1.35E+06
47.4583,-122.353,215000
47.6501,-122.405,590000
47.5745,-122.017,424000
47.6199,-122.3,906000
47.7279,-121.967,330000
47.7347,-122.302,290000
47.4719,-122.191,289000
47.5882,-122.295,826000
47.525,-122.366,342000
47.3027,-122.376,185000
47.749,-122.083,437000
47.379,-122.29,240000
47.7633,-122.315,320000
47.699,-122.167,525000
47.3532,-122.306,260000
47.3076,-122.101,450000
47.435,-122.107,440000
47.5209,-122.28,200000
47.7292,-122.212,430000
47.7267,-122.226,360000
47.6516,-122.337,615000
47.535,-122.056,575000
47.567,-122.38,430000
47.6084,-122.136,400000
47.5092,-122.362,340000
47.5432,-122.293,310000
47.6761,-122.384,399900
47.5357,-122.365,343000
47.7383,-121.955,410000
47.6304,-121.988,630000
47.717,-122.101,540000
47.2057,-122.003,212000
47.7379,-122.289,300000
47.6798,-122.385,969950
47.6038,-122.303,715000
47.4905,-122.206,305000
47.671,-122.269,458000
47.4845,-122.335,275000
47.3459,-122.326,550000
47.6177,-122.308,742000
47.6575,-122.346,700000
47.7298,-122.342,352000
47.534,-122.173,301500
47.3817,-122.206,340000
47.4964,-122.353,285000
47.3144,-122.278,255000
47.3397,-122.266,315000
47.7006,-122.339,539950
47.6615,-122.276,980000
47.6733,-122.389,575000
47.2151,-121.993,199000
47.3848,-122.033,326995
47.3028,-122.102,400000
47.6375,-122.391,625000
47.4487,-121.773,304950
47.4787,-122.275,215000
47.2871,-122.287,363000
47.3556,-122.294,240000
47.6475,-122.064,525000
47.5331,-121.855,457000
47.3675,-122.147,210000
47.5737,-122.409,589000
47.7635,-122.262,375000
47.6846,-122.284,970000
47.7246,-122.173,427000
47.3895,-122.154,363000
47.6867,-122.37,580000
47.6334,-122.356,770000
47.6319,-122.035,525000
47.6857,-122.334,925000
47.4391,-122.117,343500
47.7351,-122.189,397000
47.7539,-122.308,310000
47.6647,-122.277,718000
47.3217,-122.205,279950
47.7293,-122.283,689000
47.6694,-122.3,505400
47.5122,-122.358,217450
47.7113,-122.309,620000
47.29,-122.358,176000
47.7278,-122.226,330000
47.4556,-122.203,290000
47.3617,-122.047,295000
47.4057,-122.185,257500
47.7111,-122.213,321000
47.6955,-122.376,449000
47.6892,-122.375,515000
47.5432,-121.952,865000
47.3902,-122.208,243000
47.3182,-122.319,253400
47.4939,-122.261,292000
47.4359,-122.165,271500
47.7032,-122.36,375000
47.474,-122.146,382880
47.5638,-122.153,852500
47.5849,-122.17,475000
47.674,-122.319,462000
47.5588,-122.211,762400
47.6232,-122.047,473000
47.5604,-122.274,550000
47.723,-122.215,449500
47.3671,-122.113,317950
47.7696,-122.036,542950
47.5896,-122.12,490000
47.7599,-122.215,475000
47.3569,-122.202,435000
47.5345,-121.867,399000
47.6842,-122.309,627000
47.6027,-122.122,412000
47.7358,-122.319,373000
47.5514,-122.271,552500
47.5423,-122.385,660000
47.4862,-121.797,417000
47.4562,-122.196,252000
47.6384,-121.969,339000
47.4874,-122.306,158000
47.5323,-122.383,535000
47.6771,-122.319,818900
47.6367,-122.37,590000
47.5234,-122.043,369300
47.679,-122.113,542500
47.4899,-122.185,262500
47.4535,-122.361,368000
47.4872,-122.144,343500
47.6791,-122.209,1.00E+06
47.5543,-122.29,400000
47.3394,-122.281,225000
47.7597,-122.167,450000
47.7511,-122.17,488000
47.6083,-122.11,3.30E+06
47.4166,-121.94,608000
47.6301,-122.301,1.39E+06
47.6551,-122.353,818000
47.3081,-122.392,355000
47.6597,-122.331,660000
47.5358,-122.213,2.37E+06
47.4039,-122.188,255950
47.634,-122.033,475000
47.6563,-122.131,452000
47.4731,-122.327,315000
47.5413,-122.288,330950
47.7145,-122.311,340000
47.3504,-122.035,305000
47.3639,-122.185,270000
47.6456,-122.383,529999
47.6359,-122.035,459800
47.6709,-122.406,2.48E+06
47.2328,-121.945,525000
47.3675,-122.11,230000
47.587,-122.134,415000
47.587,-122.134,522500
47.5389,-122.173,383000
47.4973,-122.177,315000
47.6123,-122.314,591000
47.5537,-122.388,430000
47.7677,-122.135,510000
47.6875,-122.336,538000
47.6873,-122.043,476000
47.7489,-122.3,349500
47.2994,-122.37,270000
47.7256,-122.259,740000
47.6779,-122.034,498000
47.5261,-121.827,339900
47.7382,-121.975,539000
47.6203,-122.036,400000
47.4342,-122.17,225000
47.5722,-122.291,330000
47.6466,-122.404,1.39E+06
47.5544,-122.035,490000
47.3256,-122.209,229500
47.2899,-122.287,230000
47.5663,-122.408,445000
47.6294,-122.205,750000
47.7212,-122.26,959000
47.3067,-122.394,330000
47.7657,-122.321,280000
47.6678,-122.165,556000
47.7522,-122.278,405000
47.7704,-122.264,259000
47.6904,-122.37,518000
47.7513,-122.349,425000
47.6889,-122.38,549900
47.7166,-122.225,445000
47.7142,-122.203,559000
47.6853,-122.359,530100
47.5906,-122.057,835000
47.6398,-122.356,539950
47.6997,-122.32,362500
47.3155,-122.401,218250
47.3687,-122.088,255000
47.5339,-122.356,215000
47.6621,-122.27,1.27E+06
47.4758,-122.265,424305
47.5883,-122.384,130000
47.6743,-122.301,475000
47.3786,-122.127,372000
47.5277,-122.355,335000
47.3589,-122.281,280000
47.5658,-122.4,625000
47.4521,-122.121,345000
47.5833,-122.219,685000
47.4094,-122.175,273148
47.3613,-122.053,246500
47.6951,-122.305,403000
47.5783,-121.994,792000
47.3326,-122.046,337000
47.3257,-122.276,260000
47.4619,-121.991,525000
47.688,-122.19,500000
47.3303,-122.271,290000
47.5417,-122.355,323000
47.6426,-122.327,1.05E+06
47.7574,-122.31,419995
47.6624,-122.202,1.50E+06
47.7288,-122.227,455000
47.6982,-121.917,660000
47.7438,-122.075,319000
47.2664,-122.027,390000
47.6222,-122.287,718500
47.6904,-122.176,551000
47.3124,-122.352,230000
47.6264,-122.363,1.23E+06
47.7471,-121.979,325000
47.4744,-122.328,306000
47.5476,-122.36,315000
47.7219,-122.354,392500
47.553,-121.887,650000
47.6435,-122.353,705000
47.5753,-122.222,850000
47.3508,-122.163,410000
47.5187,-122.377,265000
47.7261,-122.22,465000
47.3321,-122.346,217000
47.6738,-122.297,618500
47.2004,-122.003,295000
47.6224,-122.045,400000
47.7336,-122.232,595000
47.3617,-122.052,261000
47.6611,-122.282,589000
47.3173,-122.181,230000
47.5351,-122.381,357500
47.1927,-122.01,330000
47.7495,-122.327,401000
47.3169,-122.352,270000
47.69,-121.913,325000
47.522,-122.375,384950
47.762,-122.355,310000
47.3828,-122.211,353000
47.2012,-122,245000
47.6762,-122.378,469000
47.6696,-122.32,455000
47.2775,-122.203,219200
47.6285,-122.117,455000
47.6849,-122.335,799000
47.7405,-122.095,300000
47.4811,-122.162,255000
47.5851,-122.242,571500
47.7763,-122.36,263700
47.5577,-121.891,520000
47.7298,-122.231,358000
47.6204,-122.296,529000
47.6884,-122.186,365000
47.6692,-122.39,473000
47.7259,-122.297,403500
47.5768,-122.403,544000
47.6652,-122.288,621000
47.5787,-122.388,672600
47.6693,-122.291,613000
47.7465,-122.339,301000
47.7382,-121.98,340000
47.3771,-122.287,206000
47.5866,-122.25,550000
47.5689,-122.023,475000
47.7089,-122.23,432100
47.4956,-122.181,359000
47.6937,-122.362,490000
47.3595,-122.323,340000
47.5754,-122.15,545000
47.6533,-122.192,705640
47.5414,-122.288,300000
47.4951,-122.237,280000
47.6381,-122.401,849000
47.6886,-122.211,698000
47.7245,-122.22,319000
47.6996,-122.229,1.45E+06
47.6683,-122.362,465000
47.6606,-122.06,335000
47.4828,-122.139,482000
47.6816,-122.035,491150
47.426,-122.154,287000
47.5719,-122.39,410000
47.5631,-122.366,562000
47.7185,-122.313,387500
47.6702,-122.142,930000
47.3397,-122.048,625000
47.4286,-122.185,325000
47.4391,-122.189,235000
47.6961,-122.341,413450
47.3644,-122.132,339000
47.3642,-122.187,269000
47.5307,-121.875,405000
47.5374,-122.053,572000
47.4187,-122.329,196000
47.744,-121.976,515000
47.6111,-122.308,651000
47.3573,-122.2,299000
47.5442,-122.141,768000
47.559,-122.277,315000
47.5396,-122.274,240000
47.258,-122.252,160000
47.7341,-121.968,435000
47.5223,-122.043,427500
47.5334,-122.388,688000
47.6711,-122.39,530000
47.3838,-122.287,250200
47.6155,-122.21,1.10E+06
47.6694,-122.141,732500
47.2633,-122.244,194250
47.5687,-122.397,526000
47.7489,-122.35,325000
47.37,-122.151,192000
47.5329,-121.879,480000
47.5234,-122.38,460000
47.6907,-122.34,405000
47.7203,-122.361,595888
47.3108,-122.346,260000
47.745,-121.916,600000
47.6792,-122.31,707900
47.2649,-122.252,222400
47.7336,-122.202,410000
47.6848,-122.391,480000
47.449,-122.128,430000
47.3311,-122.326,247500
47.68,-122.284,550000
47.5538,-122.191,693000
47.5343,-122.348,280000
47.6019,-122.29,1.39E+06
47.2888,-122.221,237950
47.5539,-122.267,572000
47.6567,-122.358,725000
47.5234,-121.841,454000
47.3063,-122.384,249000
47.7016,-122.274,690000
47.6944,-122.333,526500
47.572,-122.29,495000
47.4471,-122.464,383000
47.5432,-122.272,320000
47.5646,-121.935,475000
47.3491,-122.029,275000
47.7616,-122.273,455000
47.3108,-122.345,300000
47.5268,-122.388,746300
47.4282,-122.331,267000
47.7178,-122.168,525000
47.7,-122.172,570000
47.6057,-122.038,1.05E+06
47.5494,-121.994,699950
47.3197,-122.117,250000
47.4789,-122.296,335000
47.481,-122.115,350000
47.5075,-122.379,340000
47.7351,-122.323,430000
47.3546,-122.318,280000
47.3084,-122.331,215000
47.4482,-122.125,306000
47.7595,-122.309,299900
47.6626,-122.271,1.16E+06
47.5855,-122.292,1.17E+06
47.2699,-122.255,183500
47.5502,-122.286,180000
47.3248,-122.345,192500
47.36,-122.039,309000
47.6499,-122.413,759000
47.5652,-122.089,685000
47.2835,-122.2,247500
47.4731,-122.298,199950
47.3662,-122.315,275000
47.6287,-122.351,1.00E+06
47.3962,-122.189,255000
47.6079,-122.132,465000
47.3612,-122.103,259000
47.5473,-122.016,695000
47.7346,-122.17,505000
47.6337,-122.28,630500
47.6453,-122.371,740000
47.6974,-122.313,650000
47.6465,-122.024,400000
47.5852,-122.174,529941
47.5502,-122.274,310000
47.5502,-122.274,389000
47.693,-122.133,731781
47.6236,-122.117,443000
47.574,-122.289,607000
47.6465,-122.319,2.15E+06
47.5818,-122.198,1.03E+06
47.4206,-122.184,315000
47.7315,-121.972,322500
47.6959,-122.125,568500
47.6054,-122.295,740000
47.6606,-122.059,432000
47.6071,-122.285,676500
47.722,-122.026,650000
47.4193,-122.439,510000
47.6361,-122.093,1.70E+06
47.7711,-122.195,490000
47.7635,-122.112,1.00E+06
47.6988,-122.32,536000
47.6543,-122.354,575000
47.7651,-122.246,445000
47.5696,-122.02,520000
47.274,-122.287,625000
47.4473,-122.284,239950
47.5218,-122.286,335000
47.5781,-122.018,612000
47.3074,-122.337,345000
47.328,-122.321,208000
47.7004,-122.304,452000
47.747,-122.177,555000
47.5525,-122.273,474950
47.6525,-121.985,419000
47.6727,-122.351,611000
47.2711,-122.067,760000
47.5913,-122.149,732000
47.7265,-122.281,1.68E+06
47.6482,-122.159,835000
47.5239,-122.387,685000
47.4896,-122.248,202500
47.5371,-121.87,540000
47.5433,-122.264,518000
47.7209,-122.256,898000
47.3541,-122.3,265000
47.4551,-122.373,380000
47.5259,-122.38,296500
47.7273,-122.083,475000
47.522,-122.048,440000
47.3484,-122.298,270000
47.2789,-122.331,450000
47.2574,-122.072,280000
47.7155,-122.211,344950
47.7199,-122.18,381000
47.6453,-122.214,1.50E+06
47.3173,-122.21,232603
47.3645,-122.183,239000
47.7149,-122.322,400000
47.7351,-122.295,350000
47.7361,-122.046,562000
47.5237,-122.199,380000
47.7114,-122.356,350000
47.7022,-122.021,391265
47.5579,-122.384,575000
47.5169,-122.358,165000
47.637,-122.363,850000
47.5281,-122.031,210000
47.7233,-122.167,430000
47.7329,-122.291,325500
47.5039,-122.24,385000
47.7098,-122.283,400000
47.3732,-122.295,180000
47.3089,-122.213,234000
47.4087,-122.062,920000
47.3232,-122.103,224000
47.5895,-122.111,1.40E+06
47.2857,-122.22,185000
47.6755,-122.369,554600
47.3657,-122.28,268000
47.5172,-122.027,396450
47.5773,-122.303,410000
47.6669,-122.17,716125
47.6844,-122.317,365000
47.3318,-122.277,254999
47.2619,-122.271,460000
47.4876,-122.226,291000
47.317,-122.182,90000
47.4442,-122.129,329000
47.6605,-122.326,580000
47.736,-121.965,345000
47.5657,-122.285,345000
47.4503,-122.131,313500
47.6894,-122.195,910000
47.7144,-122.293,399950
47.3922,-122.321,309000
47.5384,-121.889,410000
47.4902,-122.179,259000
47.4096,-122.329,394250
47.4745,-121.723,556000
47.5355,-121.88,450000
47.7021,-122.32,420000
47.2636,-122.212,308900
47.577,-122.395,577000
47.6799,-122.385,959000
47.5714,-122.002,560000
47.7767,-122.369,579000
47.5326,-121.855,485000
47.6131,-122.151,552000
47.3187,-122.171,203700
47.3614,-122.045,237500
47.6857,-122.293,425000
47.3191,-122.18,200000
47.5209,-122.286,280000
47.4659,-122.189,140000
47.7343,-122.22,351000
47.4949,-122.338,210000
47.5178,-122.346,137000
47.3437,-122.078,270000
47.3928,-122.066,540000
47.7408,-121.974,400000
47.5082,-122.166,365000
47.6283,-122.032,550000
47.6984,-121.912,375000
47.6853,-122.16,717500
47.5689,-122.408,629000
47.7296,-122.37,3.80E+06
47.3606,-122.083,225000
47.3505,-122.032,315000
47.5468,-121.998,425000
47.5624,-122.361,346500
47.5784,-122.179,550000
47.6409,-122.111,565000
47.5743,-122.212,623000
47.58,-122.057,770000
47.7281,-122.299,355000
47.3507,-122.141,285000
47.5714,-122.211,680000
47.6388,-122.397,690000
47.5606,-122.133,925000
47.7715,-122.27,340500
47.6079,-122.192,725000
47.6937,-122.392,811000
47.4936,-122.102,299000
47.562,-122.289,450000
47.3248,-122.169,289999
47.6199,-122.062,324950
47.5576,-122.281,718500
47.2098,-122.016,495000
47.7348,-121.966,402500
47.397,-122.203,275000
47.3072,-122.328,250000
47.5679,-122.178,665000
47.4212,-122.144,425000
47.682,-122.035,447000
47.3325,-122.321,205000
47.3266,-122.348,191000
47.6727,-122.395,550000
47.4914,-122.186,250000
47.3213,-122.187,299500
47.527,-122.193,450000
47.6524,-122.404,665000
47.5337,-121.867,375000
47.6364,-122.351,707000
47.5392,-122.39,399000
47.593,-122.165,400000
47.5974,-122.149,463000
47.3748,-122.18,240000
47.4032,-121.963,610000
47.6862,-122.093,675000
47.3787,-122.323,283500
47.4772,-122.269,182000
47.349,-122.024,250000
47.7575,-122.352,405000
47.6812,-122.196,791000
47.6981,-122.127,424500
47.5718,-122.395,430000
47.4484,-122.194,325000
47.7661,-122.262,430000
47.3715,-122.126,266490
47.6789,-122.351,635500
47.5633,-122.111,885000
47.7628,-122.354,352500
47.6012,-122.141,450000
47.5497,-122.396,1.05E+06
47.3738,-122.042,375000
47.6691,-122.36,685000
47.3128,-122.351,252000
47.542,-122.176,423800
47.5429,-122.188,460000
47.7155,-122.218,434000
47.4816,-122.233,244000
47.7719,-122.337,348125
47.2898,-122.251,230000
47.4861,-121.786,450000
47.6736,-122.167,400000
47.3776,-122.315,205950
47.202,-121.994,209000
47.5473,-122.092,873000
47.5158,-122.281,325000
47.754,-121.942,500000
47.5753,-122.017,350000
47.5978,-122.116,400000
47.7078,-121.915,328000
47.4865,-122.238,257500
47.6501,-122.164,1.19E+06
47.6239,-122.297,699999
47.7573,-122.07,535000
47.5106,-122.365,464950
47.6636,-122.326,930000
47.5829,-122.382,727500
47.695,-122.399,695000
47.4516,-122.267,319000
47.7619,-122.162,374500
47.6278,-122.292,900000
47.3377,-122.194,229500
47.539,-122.07,589000
47.6987,-122.365,539950
47.305,-122.371,218250
47.4292,-122.152,231750
47.3855,-122.302,279950
47.6832,-122.304,395000
47.2909,-122.352,252500
47.2769,-122.264,205000
47.5621,-121.862,200000
47.6869,-122.187,700000
47.3352,-122.052,270000
47.3314,-122.202,340000
47.6923,-122.095,403000
47.7382,-122.182,440000
47.3864,-122.287,178500
47.3657,-122.047,260000
47.7656,-121.905,250000
47.4002,-122.217,680000
47.5647,-122.128,1.23E+06
47.5531,-122.181,550000
47.6339,-122.09,981000
47.2749,-122.252,168000
47.4444,-121.762,320000
47.4876,-121.8,391500
47.6302,-122.344,495000
47.6523,-122.346,504500
47.5645,-122.397,550000
47.3154,-122.079,685000
47.7278,-122.287,458000
47.4346,-122.171,295000
47.5069,-122.367,300000
47.3694,-122.083,249900
47.6004,-122.292,675000
47.5662,-122.017,447000
47.6088,-122.294,675000
47.7337,-122.343,310000
47.5035,-122.259,190000
47.5827,-122.195,650000
47.6207,-122.297,585000
47.5279,-122.318,174900
47.711,-122.32,360000
47.7758,-122.301,234000
47.3709,-122.125,315000
47.3397,-122.291,225000
47.7714,-122.256,370000
47.6718,-122.359,606000
47.4273,-122.147,272500
47.6855,-122.291,475000
47.4666,-122.072,270000
47.76,-122.349,355000
47.7027,-122.346,345000
47.1853,-122.017,316000
47.4927,-122.248,221347
47.4615,-122.214,330000
47.5995,-122.198,746000
47.6321,-122.393,2.16E+06
47.5535,-122.191,820000
47.7745,-122.368,887000
47.2861,-122.253,159000
47.3604,-122.089,289000
47.4298,-122.102,400000
47.6573,-122.173,1.55E+06
47.6685,-122.335,875000
47.5667,-122.372,465000
47.7659,-122.341,359000
47.5422,-122.132,820000
47.3018,-122.378,160000
47.7722,-122.312,365000
47.3724,-122.277,215000
47.686,-122.304,570000
47.7527,-122.082,383000
47.6353,-122.123,530000
47.713,-122.284,450000
47.3174,-122.18,225000
47.7446,-122.193,660000
47.4818,-122.094,299000
47.6599,-122.396,680000
47.5003,-122.26,224000
47.4031,-122.201,244000
47.2073,-122.012,244000
47.7047,-122.378,950000
47.6022,-122.021,410000
47.3036,-122.363,133400
47.2056,-121.994,240000
47.6743,-122.142,539000
47.676,-122.288,465000
47.5739,-122.406,936000
47.7441,-122.357,429950
47.3842,-122.04,296475
47.7072,-122.164,445000
47.5924,-122.175,625000
47.682,-122.037,535000
47.2761,-122.153,229999
47.5631,-122.091,401000
47.511,-122.359,260000
47.537,-122.178,470000
47.5613,-122.083,620000
47.5122,-122.357,229000
47.3732,-122.116,205000
47.72,-122.318,405000
47.5524,-122.27,356000
47.4815,-122.152,349000
47.2819,-122.224,193000
47.6208,-122.093,700000
47.5363,-121.87,523000
47.6724,-122.279,580000
47.5058,-122.235,324950
47.5241,-122.193,595000
47.4657,-122.198,450000
47.6276,-122.053,539000
47.6892,-122.048,888550
47.4267,-122.157,269950
47.721,-122.228,300000
47.5234,-122.055,545000
47.3596,-122.16,278000
47.7151,-122.203,342000
47.452,-122.159,279950
47.7416,-121.91,439000
47.5107,-122.027,774888
47.4607,-122.171,305000
47.4459,-122.278,216500
47.5618,-122.384,370000
47.2241,-122.072,399950
47.4883,-122.248,185000
47.41,-122.208,299000
47.3707,-122.275,299500
47.7565,-122.325,420000
47.7336,-122.306,330000
47.396,-122.184,370000
47.5383,-122.178,410000
47.5346,-122.286,350000
47.7422,-122.099,344000
47.6772,-122.393,488000
47.6862,-122.392,465000
47.6823,-122.27,725000
47.454,-122.164,315500
47.6528,-122.401,819000
47.5117,-122.378,267000
47.7401,-122.249,480000
47.6908,-122.341,345000
47.5694,-122.397,499000
47.634,-122.125,425000
47.4431,-121.765,240000
47.2978,-122.363,147000
47.3819,-122.312,210000
47.6067,-122.298,415000
47.739,-122.253,379950
47.7266,-122.363,588000
47.6897,-122.175,530000
47.7214,-122.166,419000
47.6368,-122.388,460000
47.2843,-122.352,255000
47.5911,-122.131,1.08E+06
47.5324,-122.38,556000
47.684,-122.393,400000
47.6892,-121.913,323000
47.6385,-122.401,619790
47.5926,-122.299,373000
47.6642,-122.13,541338
47.6897,-122.393,575000
47.4475,-122.213,269950
47.7461,-122.247,495000
47.3347,-122.325,340768
47.5577,-122.026,739000
47.7364,-122.295,320000
47.4789,-122.346,235000
47.3388,-122.166,257000
47.4798,-122.228,300000
47.3165,-122.252,328000
47.3281,-122.344,187500
47.679,-122.386,400000
47.5345,-122.383,515000
47.4243,-122.198,235000
47.526,-121.829,282000
47.6808,-122.382,663000
47.4114,-122.334,279900
47.7501,-122.314,335000
47.7558,-122.027,413100
47.5342,-121.868,506950
47.62,-122.3,500000
47.6156,-122.295,812000
47.3065,-122.113,370000
47.4594,-122.326,338000
47.5974,-122.129,450000
47.3514,-122.315,235000
47.7336,-122.284,1.15E+06
47.5342,-122.067,377500
47.7127,-122.216,825500
47.7188,-122.024,413800
47.5655,-122.36,380000
47.6536,-122.354,580000
47.7447,-121.984,377000
47.5818,-122.402,529500
47.6907,-121.917,399000
47.3714,-122.197,338900
47.3473,-122.03,419950
47.4832,-121.774,456000
47.54,-122.026,425000
47.7236,-122.353,348000
47.7074,-121.364,155000
47.4496,-122.189,274000
47.5171,-122.347,267800
47.4973,-122.346,369950
47.6712,-122.38,535000
47.7107,-122.332,370000
47.6828,-122.345,405000
47.6983,-122.367,320000
47.1952,-121.976,340000
47.5212,-122.357,299900
47.5341,-122.067,375000
47.1942,-121.977,280000
47.5703,-122.288,425000
47.2683,-121.946,465000
47.7159,-122.251,2.21E+06
47.7236,-122.353,325000
47.2589,-122.256,250000
47.5351,-122.279,290750
47.566,-122.29,532000
47.62,-122.309,675000
47.5482,-122.388,885000
47.5401,-122.027,645000
47.3451,-122.215,263000
47.4517,-122.204,400000
47.6488,-122.334,543000
47.362,-122.2,327555
47.341,-122.18,384435
47.6727,-122.373,489000
47.7338,-122.234,600000
47.555,-122.363,282000
47.4372,-122.206,489000
47.386,-122.162,250000
47.7258,-122.37,1.68E+06
47.5337,-121.841,450000
47.7733,-122.266,450000
47.6585,-122.348,660000
47.5405,-122.027,629800
47.5664,-122.369,335000
47.5405,-122.026,420000
47.626,-122.323,2.25E+06
47.6636,-122.319,645000
47.547,-122.192,719000
47.7111,-122.331,245000
47.6681,-122.355,580000
47.5903,-122.386,540000
47.6904,-122.342,399000
47.3483,-122.042,408000
47.5857,-122.314,445000
47.4949,-122.149,538000
47.5458,-122.369,362500
47.6961,-122.341,414950
47.73,-122.335,679950
47.5225,-122.357,230000
47.5638,-122.388,385000
47.6533,-122.346,523950
47.564,-122.093,509900
47.3338,-122.052,282000
47.3696,-122.018,387865
47.5941,-122.004,536000
47.5538,-121.997,348000
47.6047,-122.305,455000
47.6935,-122.341,449950
47.5455,-122.371,364000
47.665,-122.087,710000
47.3706,-122.017,326989
47.2584,-122.196,335606
47.5328,-122.282,299950
47.5339,-122.067,366000
47.5639,-122.388,388000
47.6179,-122.301,730000
47.5434,-122.368,358990
47.6965,-122.342,436110
47.4293,-122.188,293000
47.3517,-122.21,285000
47.5442,-122.371,379900
47.5402,-122.387,484950
47.5179,-122.195,359000
47.4821,-122.142,515000
47.7235,-122.353,318000
47.745,-122.181,439000
47.5132,-122.387,540000
47.2581,-122.2,328000
47.5338,-122.067,550000
47.6692,-122.372,649000
47.5595,-122.365,625000
47.6987,-122.317,415000
47.761,-122.232,400000
47.6797,-122.385,979000
47.5644,-122.383,589500
47.5022,-122.145,320000
47.3803,-122.204,333500
47.5633,-122.297,430000
47.4831,-121.773,427874
47.3338,-122.053,210000
47.6697,-122.371,515000
47.3122,-122.04,350000
47.7329,-121.976,395000
47.2743,-122.009,425000
47.3974,-122.005,472000
47.589,-122.387,545000
47.6989,-122.346,380000
47.4408,-122.161,432500
47.5371,-122.073,615000
47.7312,-122.334,500000
47.6073,-122.304,615000
47.6536,-122.34,622000
47.669,-122.402,598950
47.5155,-121.87,430000
47.5622,-122.384,390000
47.5196,-121.869,450000
47.5481,-122.384,398000
47.5555,-122.363,315000
47.6684,-122.365,452950
47.563,-122.297,380000
47.2972,-122.348,409950
47.699,-122.317,440000
47.431,-122.285,408000
47.2582,-122.196,339990
47.605,-122.304,515000
47.6646,-122.367,541000
47.5393,-122.361,292500
47.4694,-121.989,650000
47.3785,-122.185,345000
47.5487,-122.372,443000
47.3857,-122.162,260000
47.6256,-122.299,950000
47.5201,-121.885,572800
47.7282,-122.296,305000
47.6647,-122.083,711000
47.5439,-122.375,268500
47.5367,-122.072,600000
47.45,-122.377,988500
47.5928,-122.199,1.27E+06
47.5667,-122.297,175003
47.7183,-122.317,358000
47.7185,-121.405,415000
47.6318,-122.071,1.90E+06
47.4496,-122.189,249900
47.6173,-122.31,685000
47.7168,-122.189,295000
47.6536,-122.354,619000
47.3452,-122.215,260000
47.7034,-122.357,380000
47.2611,-122.198,287000
47.675,-122.387,445000
47.6801,-122.322,605000
47.677,-122.325,475000
47.7176,-122.284,399000
47.5443,-122.375,341000
47.6196,-122.297,759000
47.6823,-122.347,547500
47.5894,-122.315,412000
47.7306,-122.291,321000
47.7116,-122.019,739000
47.57,-122.288,429900
47.5492,-122.387,459000
47.3457,-122.217,240000
47.6944,-122.377,566950
47.6968,-122.348,343000
47.5732,-122.387,450000
47.6427,-122.327,527500
47.5477,-122.388,384000
47.365,-122.456,692000
47.7322,-121.966,415000
47.644,-122.327,975000
47.2776,-122.251,275000
47.493,-122.147,498000
47.695,-122.18,754950
47.5342,-121.842,417000
47.5644,-122.093,555000
47.5644,-122.093,555000
47.6651,-122.368,539000
47.777,-122.362,434900
47.6533,-122.341,650000
47.5418,-122.01,700000
47.6384,-122.343,675000
47.5357,-122.073,571000
47.678,-122.375,475000
47.6858,-122.336,635000
47.6682,-122.361,524000
47.6996,-122.233,1.03E+06
47.6826,-122.324,650000
47.71,-122.113,754842
47.2595,-122.202,329900
47.6638,-122.319,599000
47.6743,-122.374,478000
47.5491,-122.387,389000
47.5323,-122.071,335000
47.6595,-122.351,667000
47.5534,-122.382,368000
47.5511,-122.373,399950
47.6127,-122.299,547500
47.3341,-122.052,310000
47.6684,-122.365,436000
47.4643,-122.346,320000
47.5458,-122.369,375000
47.6861,-122.013,392137
47.5674,-122.369,399000
47.6513,-122.384,439990
47.3054,-122.276,351000
47.6398,-122.345,675000
47.53,-122.268,252000
47.6621,-122.324,552000
47.3052,-122.283,254950
47.5642,-122.292,629000
47.5569,-122.363,309000
47.4888,-122.14,554950
47.662,-121.944,785000
47.5767,-122.225,1.58E+06
47.5019,-122.34,328423
47.5881,-122.304,345000
47.6506,-122.383,385000
47.342,-122.059,248000
